RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375677904
Electric Field of 3000 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff8bd96e00 , 0x7fff8bd96de0 , 0x7fff8bd96dc0) [cm] with an energy of 0x7fff8bd96da0 [eV]
Sensor::SetArea:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
step counter at 273000000 7.9564e-05 0.202125 -3.64616e-05 358.462 0.000577922
step counter at 274000000 8.00044e-05 0.202132 -3.61213e-05 359.834 0.00160854
step counter at 275000000 8.4636e-05 0.202142 -4.0347e-05 361.031 0.00134206
step counter at 276000000 8.51132e-05 0.202151 -3.20648e-05 362.168 0.000605582
step counter at 277000000 8.23701e-05 0.202159 -3.33218e-05 363.457 0.000897586
step counter at 278000000 8.2054e-05 0.202165 -2.98571e-05 364.91 0.00325637
step counter at 279000000 7.97123e-05 0.202172 -3.00634e-05 366.208 0.00347049
step counter at 280000000 7.7963e-05 0.202178 -3.34724e-05 367.581 0.0020923
step counter at 281000000 7.75615e-05 0.202187 -2.95219e-05 368.781 0.00334382
step counter at 282000000 7.91149e-05 0.202195 -2.93114e-05 370.046 0.003697
step counter at 283000000 8.06665e-05 0.202202 -2.77544e-05 371.446 0.0051187
step counter at 284000000 7.70952e-05 0.20221 -2.8951e-05 372.631 0.00320262
step counter at 285000000 7.43106e-05 0.20222 -2.81585e-05 373.824 0.00360862
step counter at 286000000 7.12556e-05 0.202232 -2.36713e-05 374.826 0.00253616
step counter at 287000000 7.35336e-05 0.202242 -2.00381e-05 376.049 0.00577179
step counter at 288000000 7.16583e-05 0.202254 -2.11717e-05 377.122 0.00230979
step counter at 289000000 7.12731e-05 0.20226 -2.31562e-05 378.502 0.00210606
step counter at 290000000 6.92661e-05 0.202266 -1.80674e-05 379.899 0.00120732
step counter at 291000000 6.85042e-05 0.202274 -1.72574e-05 381.162 0.00108247
step counter at 292000000 7.19547e-05 0.202281 -2.09738e-05 382.57 0.00220623
step counter at 293000000 7.2605e-05 0.202292 -2.17226e-05 383.709 0.00473613
step counter at 294000000 7.66595e-05 0.202297 -2.00836e-05 385.075 0.00225014
step counter at 295000000 7.21027e-05 0.202304 -2.42731e-05 386.397 0.00138724
step counter at 296000000 7.13853e-05 0.202312 -2.99618e-05 387.711 0.00427968
step counter at 297000000 7.54221e-05 0.202318 -3.1673e-05 389.084 0.00206805
step counter at 298000000 7.74181e-05 0.202324 -3.21008e-05 390.438 0.00118095
